car_price_in_rupees,kms_driven,fuel_type,city,company,model,age,price_per_km,price_per_year,km_per_year
1125000.0,19608,Petrol,Bangalore,Maruti Suzuki,Vitara Brezza ZXI Plus Dual Tone,5,57.37161507471059,187500.0,3268.0
395000.0,41058,Petrol,Delhi,Maruti Suzuki,Celerio VXi AMT,9,9.620302491536568,39500.0,4105.8
1090000.0,65000,Diesel,Ahmedabad,BMW,3 Series 320d Luxury Line,12,16.768972785034077,83846.15384615384,5000.0
635000.0,38773,Petrol,Mumbai,Maruti Suzuki,Ciaz Sigma 1.4 MT,8,16.376953628720276,70555.55555555556,4308.111111111111
866000.0,31585,Petrol,Pune,Tata,Nexon XZA Plus Petrol,7,27.417210156398404,108250.0,3948.125
360000.0,86866,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,10,4.144266522384795,32727.272727272728,7896.909090909091
1995000.0,56341,Diesel,Mumbai,Skoda,Superb L&K TDI AT,8,35.40875368286536,221666.66666666666,6260.111111111111
669000.0,53206,Petrol,Bangalore,Honda,City V,10,12.5735335576146,60818.181818181816,4836.909090909091
475000.0,18000,Petrol,Ahmedabad,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8,26.387422920948836,52777.77777777778,2000.0
685000.0,63379,Diesel,Mumbai,Hyundai,Elite i20 Asta 1.4 (O) CRDi,9,10.807825812559168,68500.0,6337.9
750000.0,48900,Petrol,Ahmedabad,Honda,City VX CVT,10,15.337109670558885,68181.81818181818,4445.454545454545
856000.0,41951,Petrol,Delhi,Hyundai,Creta 1.6 S Petrol,9,20.40427154843631,85600.0,4195.1
1945000.0,22889,Diesel,Kolkata,Tata,Safari XZ Plus,4,84.97160332022717,389000.0,4577.8
1143000.0,19970,Petrol,Pune,Kia,Seltos HTK 1.5 [2020-2021],6,57.23298783235692,163285.7142857143,2852.8571428571427
350000.0,44706,Petrol,Hyderabad,Maruti Suzuki,Alto 800 Vxi,7,7.828751649629812,43750.0,5588.25
890000.0,56040,Diesel,Mumbai,Hyundai,Verna SX Plus 1.6 CRDi AT,8,15.881229813886263,98888.88888888889,6226.666666666667
476000.0,64,Petrol,Delhi,Maruti Suzuki,S-Presso VXi Plus,4,7323.076923076923,95200.0,12.8
690000.0,51500,Petrol,Ahmedabad,Maruti Suzuki,Dzire ZXi AMT,6,13.397798101007748,98571.42857142857,7357.142857142857
1130000.0,36040,Petrol,Pune,Honda,City Anniversary Edition Petrol,7,31.353181099303573,141250.0,4505.0
199000.0,34579,Petrol,Pune,Maruti Suzuki,Alto K10 VXi,13,5.754771544245228,14214.285714285714,2469.9285714285716
461000.00000000006,40875,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,10,11.278011547118115,41909.09090909091,3715.909090909091
673000.0,31622,Petrol,Hyderabad,Hyundai,i20 Active 1.2 SX,8,21.2819783069285,74777.77777777778,3513.5555555555557
899000.0,36600,Diesel,Bangalore,Ford,EcoSport Titanium 1.5L TDCi,8,24.562170432501844,99888.88888888889,4066.6666666666665
1350000.0,29000,Diesel,Kolkata,Audi,A6 2.0 TDI Premium,12,46.55011896141512,103846.15384615384,2230.769230769231
980000.0000000001,41443,Diesel,Hyderabad,Skoda,Rapid Ambition 1.6 TDI CR MT,6,23.646366180870576,140000.00000000003,5920.428571428572
625000.0,62926,Petrol,Mumbai,Ford,EcoSport Titanium 1.5L Ti-VCT AT,9,9.93214359495924,62500.0,6292.6
384000.0,55486,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,8,6.920539946293727,42666.666666666664,6165.111111111111
625000.0,36053,Petrol,Ahmedabad,Hyundai,Grand i10 Nios Sportz 1.2 Kappa VTVT,5,17.335108448438454,104166.66666666667,6008.833333333333
770000.0,17922,Petrol,Pune,Honda,Jazz V Petrol,6,42.96155777492607,110000.0,2560.285714285714
1685000.0000000002,8963,Petrol,Thane,Kia,Seltos HTK Plus 1.5 [2019-2020],3,187.97411869701028,421250.00000000006,2240.75
891000.0,20143,Petrol,Bangalore,Honda,City V,7,44.23153296266879,111375.0,2517.875
475000.0,66000,Petrol,Thane,Maruti Suzuki,Swift DZire VXI,12,7.1968606536264605,36538.46153846154,5076.923076923077
835000.0,40547,Petrol,Mumbai,Honda,City V,7,20.592877577192464,104375.0,5068.375
680000.0,80815,Petrol,Mumbai,Honda,City VX,9,8.41417541080974,68000.0,8081.5
606000.0,24858,Petrol,Bangalore,Maruti Suzuki,Swift VXi,8,24.37748903817531,67333.33333333333,2762.0
323000.0,54095,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,11,5.97086660751257,26916.666666666668,4507.916666666667
1700000.0,12500,Petrol + 1,Poonamallee,Hyundai,Creta SX 1.5 Petrol CVT [2020-2022],5,135.98912087033037,283333.3333333333,2083.3333333333335
799000.0,59597,Petrol,Bangalore,Maruti Suzuki,Dzire ZXi Plus AMT,7,13.406490150676197,99875.0,7449.625
535000.0,18855,Petrol,Thane,Maruti Suzuki,Wagon R VXi 1.2,6,28.37293169282987,76428.57142857143,2693.5714285714284
745000.0,41528,Petrol,Bangalore,Maruti Suzuki,Swift VXi AMT [2018-2019],7,17.939271352548822,93125.0,5191.0
551000.0,35166,Petrol,Hyderabad,Maruti Suzuki,Swift LXi,6,15.668097932721016,78714.28571428571,5023.714285714285
575000.0,29964,Petrol,Mumbai,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],8,19.189053896212247,63888.88888888889,3329.3333333333335
289000.0,20572,Petrol,Delhi,Maruti Suzuki,Alto 800 Lxi,8,14.047538035288971,32111.11111111111,2285.777777777778
453000.0,44296,Petrol,Chennai,Tata,Tiago Revotron XT [2016-2019],7,10.226426168815044,56625.0,5537.0
700000.0,12000,Petrol,Hyderabad,Mahindra,KUV100 NXT K8 6 STR [2017-2020],5,58.32847262728106,116666.66666666667,2000.0
291000.0,39262,Petrol,Pune,Maruti Suzuki,Alto 800 Vxi,8,7.411557955326898,32333.333333333332,4362.444444444444
142000.0,46733,Petrol,Kolkata,Hyundai,Santro Xing GL,15,3.038473060298712,8875.0,2920.8125
699000.0,39200,Petrol,Bangalore,Volkswagen,Polo Highline1.2L (P),9,17.83117777607714,69900.0,3920.0
964000.0,67981,Petrol,Pune,Hyundai,Creta 1.6 SX Plus AT Petrol,9,14.180224176988027,96400.0,6798.1
1249000.0,66729,Petrol,Bangalore,Honda,City ZX Petrol [2019-2019],5,18.717218642289826,208166.66666666666,11121.5
300000.0,47000,Petrol,Kolkata,Volkswagen,Polo Highline1.2L (P),12,6.382842918235783,23076.923076923078,3615.3846153846152
1299000.0,36770,Diesel,Bangalore,Mahindra,XUV300 1.5 W8 (O) AMT [2019-2020],6,35.32675206004732,185571.42857142858,5252.857142857143
658000.0,46910,Petrol,Pune,Honda,City SV CVT,10,14.02656093453561,59818.181818181816,4264.545454545455
685000.0,34231,Petrol,Bangalore,Honda,Jazz S AT [2015-2016],10,20.010516475812107,62272.72727272727,3111.909090909091
925000.0,43000,Diesel,Ahmedabad,Hyundai,Venue SX 1.5 CRDi,5,21.51112764819423,154166.66666666666,7166.666666666667
735000.0,82953,Petrol,Chennai,Honda,City VX CVT,9,8.860332232321527,73500.0,8295.3
575000.0,65000,Diesel,Kolkata,Tata,Safari Storme 2.2 VX 4x2,11,8.846017753573022,47916.666666666664,5416.666666666667
1490000.0,86830,Diesel,Hyderabad,Audi,A4 2.0 TDI (177bhp) Premium,12,17.15977012818003,114615.38461538461,6679.2307692307695
1600000.0,72305,Diesel,Hyderabad,Hyundai,Creta S 1.5 Diesel [2020-2022],4,22.128177467983292,320000.0,14461.0
680000.0,55201,Diesel,Hyderabad,Honda,City V Diesel,10,12.318394261077497,61818.181818181816,5018.272727272727
731000.0,37799,Petrol,Thane,Maruti Suzuki,Ciaz ZXI+,8,19.33862433862434,81222.22222222222,4199.888888888889
295000.0,24628,Petrol,Bangalore,Maruti Suzuki,Wagon R 1.0 LXi,14,11.977749807137927,19666.666666666668,1641.8666666666666
775000.0,24000,Petrol,Ahmedabad,Honda,WR-V SV MT Petrol,5,32.29032123661514,129166.66666666667,4000.0
1150000.0,34514,Diesel,Hyderabad,Maruti Suzuki,S-Cross Alpha 1.3,6,33.31884687816891,164285.7142857143,4930.571428571428
1050000.0,89000,Diesel,Thane,Mahindra,XUV500 W10,9,11.797620251457849,105000.0,8900.0
1900000.0,108810,Diesel,Ahmedabad,Toyota,Innova Crysta 2.8 ZX AT 7 STR [2016-2020],7,17.46146988815469,237500.0,13601.25
556000.0,3810,Petrol,Delhi,Maruti Suzuki,Wagon R 1.0 LXI ABS,4,145.8934662818158,111200.0,762.0
1540000.0,43922,Diesel,Thane,Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],6,35.06135737540696,220000.0,6274.571428571428
615000.0,36560,CNG,Thane,Maruti Suzuki,Celerio VXi (O) CNG,5,16.82120292114548,102500.0,6093.333333333333
455000.0,48137,Petrol,Hyderabad,Hyundai,i10 Sportz 1.2 Kappa2,11,9.451992189122938,37916.666666666664,4011.4166666666665
795000.0,44415,Petrol,Thane,Honda,City V CVT Petrol [2017-2019],8,17.898955331412104,88333.33333333333,4935.0
1798999.9999999998,64683,Diesel,Bangalore,Jeep,Compass Limited Plus Diesel [2018-2020],6,27.81213283037536,256999.99999999997,9240.42857142857
395000.0,38885,Petrol,Mumbai,Honda,Amaze 1.2 S AT i-VTEC,11,10.157897443810112,32916.666666666664,3240.4166666666665
711000.0,69886,Petrol,Mumbai,Maruti Suzuki,Baleno Alpha 1.2,6,10.17356589923734,101571.42857142857,9983.714285714286
1011000.0,31726,Petrol,Pune,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,7,31.865603429255838,126375.0,3965.75
440000.00000000006,75258,Petrol,Hyderabad,Maruti Suzuki,S-Presso VXi Plus,5,5.846476833335549,73333.33333333334,12543.0
325000.0,77000,Petrol,Noida,Honda,City 1.5 V MT,15,4.220724406176543,20312.5,4812.5
411000.00000000006,34551,Petrol,Delhi,Maruti Suzuki,Swift VXi,10,11.895114609863397,37363.63636363637,3141.0
1157000.0,53459,Diesel,Hyderabad,Hyundai,Creta 1.6 SX Plus Special Edition,8,21.642349420127196,128555.55555555556,5939.888888888889
914000.0,11729,Petrol,Kolkata,Maruti Suzuki,S-Cross Zeta AT,5,77.91986359761296,152333.33333333334,1954.8333333333333
950000.0,11000,Diesel,Ahmedabad,Hyundai,i20 Sportz 1.5 MT Diesel,3,86.35578583765113,237500.0,2750.0
409999.99999999994,75000,Petrol,Noida,Maruti Suzuki,Swift ZXi,11,5.4665937787496155,34166.666666666664,6250.0
1256000.0,15412,Petrol,Pune,Toyota,Urban Cruiser High Grade AT,3,81.48965159281126,314000.0,3853.0
793000.0,70233,Petrol,Delhi,Honda,City V CVT Petrol [2017-2019],8,11.290827804197397,88111.11111111111,7803.666666666667
345000.0,53000,Petrol,Ahmedabad,Honda,Brio S MT,12,6.509311145072735,26538.46153846154,4076.923076923077
525000.0,60000,Petrol,Hyderabad,Skoda,Rapid Ambition 1.6 MPI MT Plus,11,8.749854169097182,43750.0,5000.0
557000.0,54489,Petrol,Chennai,Maruti Suzuki,Swift VXi,8,10.222059093411636,61888.88888888889,6054.333333333333
1275000.0,25000,Petrol,Mumbai,Toyota,Corolla Altis VL AT Petrol,8,50.99796008159674,141666.66666666666,2777.777777777778
1265000.0,31387,Petrol,Hyderabad,Nissan,Kicks XV Premium Turbo 1.3,5,40.30202625207085,210833.33333333334,5231.166666666667
610000.0,23225,CNG,Thane,Maruti Suzuki,Celerio VXi CNG,5,26.263670024972015,101666.66666666667,3870.8333333333335
494000.00000000006,35705,Petrol,Delhi,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8,13.835209768666331,54888.8888888889,3967.222222222222
680000.0,41000,Diesel,Kolkata,Honda,City VX Diesel,10,16.584961342406285,61818.181818181816,3727.2727272727275
336000.0,44042,Petrol,Pune,Maruti Suzuki,Alto K10 VXi [2014-2019],10,7.6289081125263944,30545.454545454544,4003.818181818182
299000.0,72171,Petrol,Bangalore,Maruti Suzuki,Alto 800 Lxi,11,4.142880895638197,24916.666666666668,6014.25
670000.0,20555,Petrol,Pune,Renault,Triber RXZ [2019-2020],5,32.59388986184082,111666.66666666667,3425.8333333333335
650000.0,3168,Petrol,Kolkata,Maruti Suzuki,Swift VXi [2014-2017],6,205.11202272010098,92857.14285714286,452.57142857142856
475000.0,47751,Petrol,Noida,Tata,Tiago Revotron XT [2016-2019],7,9.947227341263194,59375.0,5968.875
200999.99999999997,52151,Petrol,Delhi,Maruti Suzuki,Alto K10 LXi,15,3.8541187298665434,12562.499999999998,3259.4375
983000.0,40655,Diesel,Delhi,Hyundai,Venue SX 1.4 CRDi,6,24.178473042109406,140428.57142857142,5807.857142857143
426999.99999999994,82914,Diesel,Kolkata,Maruti Suzuki,Swift VDi,8,5.149852258336851,47444.44444444444,9212.666666666666
470000.0,83501,Diesel,Hyderabad,Volkswagen,Vento Highline Diesel,12,5.628607698019209,36153.846153846156,6423.153846153846
549000.0,61900,Petrol,Gurgaon,Hyundai,Elite i20 Asta 1.2,10,8.869000500799665,49909.09090909091,5627.272727272727
1093000.0,37630,Diesel,Kolkata,Hyundai,Creta SX Plus 1.6 AT CRDI,7,29.04520209401823,136625.0,4703.75
1179000.0,63994,Petrol,Bangalore,Hyundai,Verna SX 1.5 VTVT,5,18.423314321431363,196500.0,10665.666666666666
875000.0,58000,Diesel,Thane,Maruti Suzuki,S-Cross Alpha 1.3,7,15.085946794020792,109375.0,7250.0
950000.0,25000,Petrol,Pallikarnai,Honda,City VX,8,37.99848006079757,105555.55555555556,2777.777777777778
745000.0,33246,Petrol,Mumbai,Honda,City V Petrol [2017-2019],8,22.40803681535176,82777.77777777778,3694.0
825000.0,42071,Diesel,Bangalore,Ford,EcoSport Titanium 1.5L TDCi,9,19.609241300627495,82500.0,4207.1
315000.0,15507,Petrol,Thane,Renault,Kwid RXT [2015-2019],8,20.312096982202736,35000.0,1723.0
764000.0,15805,Diesel,Bangalore,Maruti Suzuki,Dzire ZDi AMT,7,48.33607490826269,95500.0,1975.625
385000.0,63931,Petrol,Noida,Maruti Suzuki,Celerio VXi AMT,11,6.022023399862354,32083.333333333332,5327.583333333333
550000.0,31295,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI ABS,6,17.574130879345603,78571.42857142857,4470.714285714285
1156000.0,9400,Petrol,Ahmedabad,Maruti Suzuki,S-Cross Zeta AT,4,122.96564195298373,231200.0,1880.0
855000.0000000001,39000,Petrol,Thane,Hyundai,Creta SX Plus 1.6 Petrol,10,21.922514807312638,77727.27272727274,3545.4545454545455
582000.0,24749,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,7,23.515151515151516,72750.0,3093.625
1275000.0,21986,Petrol,Bangalore,Maruti Suzuki,Vitara Brezza ZXi Plus AT SHVS,5,57.98881157047346,212500.0,3664.3333333333335
1500000.0,81000,Diesel,Ahmedabad,BMW,5 Series GT 535d,13,18.518289897655585,107142.85714285714,5785.714285714285
1200000.0,37230,Petrol,Hyderabad,Volkswagen,Vento Highline 1.0L TSI,4,32.2312051784803,240000.0,7446.0
525000.0,35856,Petrol,Delhi,Hyundai,Verna EX 1.6 VTVT [2017-2018],11,14.64149259558803,43750.0,2988.0
451999.99999999994,19927,Petrol,Bangalore,Renault,Kwid 1.0 RXT Opt,6,22.681653954235244,64571.428571428565,2846.714285714286
249000.00000000003,56000,Petrol,Kolkata,Nissan,Sunny XL,13,4.446349172336209,17785.714285714286,4000.0
445000.0,63882,Petrol,Mumbai,Honda,Amaze 1.2 SX i-VTEC,9,6.965859461828655,44500.0,6388.2
351000.0,39276,Petrol,Mumbai,Honda,Brio V MT,11,8.93652773888026,29250.0,3273.0
1325000.0,16000,Petrol,Thane,Hyundai,Creta S 1.5 Petrol [2020-2022],4,82.80732454221611,265000.0,3200.0
483000.0,57052,Petrol,Kolkata,Maruti Suzuki,Baleno Zeta 1.2,9,8.465812490140745,48300.0,5705.2
1022000.0000000001,50802,Diesel,Pune,Maruti Suzuki,Vitara Brezza ZDi Plus,6,20.116922229002228,146000.00000000003,7257.428571428572
375000.0,45195,Petrol,Mumbai,Hyundai,i20 Magna 1.2,11,8.297194441986017,31250.0,3766.25
420000.0,86955,CNG,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,7,4.830028980173881,52500.0,10869.375
1104000.0,20879,Petrol,Kolkata,Kia,Sonet GTX Plus 1.0 iMT [2020-2021],5,52.87356321839081,184000.0,3479.8333333333335
595000.0,5000,Petrol,Thane,Hyundai,Elite i20 Sportz 1.2 (O),9,118.97620475904819,59500.0,500.0
299000.0,44480,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,11,6.721971178705514,24916.666666666668,3706.6666666666665
529000.0,39717,CNG,Pune,Hyundai,Santro Sportz CNG [2018-2020],7,13.318898232539404,66125.0,4964.625
623000.0,32549,Diesel,Kolkata,Mahindra,TUV300 T8,8,19.13978494623656,69222.22222222222,3616.5555555555557
1575000.0,10900,Petrol,Ahmedabad,Mahindra,Thar LX Hard Top Petrol AT,5,144.48215760022018,262500.0,1816.6666666666667
1490000.0,90000,Diesel,Ahmedabad,Audi,Q3 35 TDI quattro Technology,10,16.555371606982145,135454.54545454544,8181.818181818182
990000.0,38598,Petrol,Thane,Maruti Suzuki,XL6 Alpha MT Petrol,5,25.648332858364206,165000.0,6433.0
1135000.0,17294,Electric,Thane,Tata,Tigor EV XZ Plus,4,65.62590344030066,227000.0,3458.8
695000.0,46027,Petrol,Hyderabad,Maruti Suzuki,Swift VXi [2014-2017],6,15.099504649343878,99285.71428571429,6575.285714285715
480000.0,46525,Petrol,Pune,Renault,Duster RXL Petrol,11,10.316812105059537,40000.0,3877.0833333333335
1551000.0,24500,Diesel,Ahmedabad,Tata,Harrier XZ [2019-2020],6,63.303538631076286,221571.42857142858,3500.0
775000.0,48793,Petrol,Thane,Honda,City VX CVT,9,15.88310038119441,77500.0,4879.3
325000.0,85500,Petrol,Thane,Hyundai,i10 Sportz 1.2 Kappa2,11,3.80112513303938,27083.333333333332,7125.0
689000.0,34088,Petrol,Bangalore,Maruti Suzuki,Swift VXi ABS,8,20.2117985273842,76555.55555555556,3787.5555555555557
719000.0,19921,Petrol,Pune,Maruti Suzuki,Baleno Delta 1.2,6,36.090753940367435,102714.28571428571,2845.8571428571427
239000.0,75000,Petrol,Ahmedabad,Honda,Brio V MT,13,3.186624178344289,17071.428571428572,5357.142857142857
260000.0,99203,Petrol,Hyderabad,Maruti Suzuki,Alto K10 VXi,13,2.6208620620136287,18571.428571428572,7085.928571428572
1350000.0,57000,Diesel,Ahmedabad,Jeep,Compass Limited 2.0 Diesel [2017-2020],6,23.68379502113998,192857.14285714287,8142.857142857143
475000.0,34810,LPG,Bangalore,Hyundai,Grand i10 Magna 1.0 Kappa VTVT LPG [2014-2016],10,13.645112177185373,43181.818181818184,3164.5454545454545
844999.9999999999,35829,Petrol,Mumbai,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],7,23.58358917108568,105624.99999999999,4478.625
1350000.0,89332,Diesel,Ahmedabad,Audi,A4 2.0 TDI (143bhp),12,15.1119966865548,103846.15384615384,6871.692307692308
821000.0000000001,59706,Diesel,Mumbai,Maruti Suzuki,Vitara Brezza ZDi+ Dual Tone [2017-2018],9,13.750481518079958,82100.00000000001,5970.6
800000.0,75000,Diesel,Ahmedabad,BMW,X1 sDrive20d,14,10.666524446340716,53333.333333333336,5000.0
594000.0,58262,Diesel,Delhi,Hyundai,Elite i20 Magna Plus 1.4 CRDi,7,10.195149580351167,74250.0,7282.75
1550000.0,9914,Diesel,Thane,Kia,Sonet HTK Plus 1.5 AT,4,156.3287947554211,310000.0,1982.8
496000.0,81298,Petrol,Pune,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],10,6.100936050873934,45090.90909090909,7390.727272727273
828999.9999999999,34766,Petrol,Mumbai,Hyundai,Creta E Plus 1.6 Petrol,8,23.84445019702591,92111.1111111111,3862.8888888888887
341000.0,20138,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI,11,16.932320373404835,28416.666666666668,1678.1666666666667
649000.0,47000,Petrol,Kolkata,Honda,WR-V VX MT Petrol,8,13.808216846450076,72111.11111111111,5222.222222222223
659000.0,27113,Petrol,Bangalore,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT Dual Tone,6,24.304787194807112,94142.85714285714,3873.285714285714
699000.0,7506,Petrol,Bangalore,Maruti Suzuki,Wagon R ZXI 1.2 AGS,5,93.1130944451845,116500.0,1251.0
1889999.9999999998,48969,Diesel,Thane,Toyota,Innova Crysta 2.8 GX AT 8 STR [2016-2020],7,38.59505819889728,236249.99999999997,6121.125
585000.0,77200,Petrol,Thane,Honda,Amaze 1.2 S MT Petrol [2018-2020],7,7.57762205152783,73125.0,9650.0
541000.0,34258,Petrol,Mumbai,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],9,15.791470854374033,54100.0,3425.8
446000.0,54136,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,10,8.238358239281823,40545.454545454544,4921.454545454545
675000.0,28000,Petrol,Ahmedabad,Hyundai,Elite i20 Magna Executive 1.2,8,24.106281918502912,75000.0,3111.1111111111113
550000.0,56000,Diesel,Thane,Volkswagen,Vento Comfortline Diesel AT,11,9.821253191907287,45833.333333333336,4666.666666666667
1700000.0,19000,Petrol,Kolkata,MG,Hector Plus Sharp 1.5 Petrol Turbo DCT 6-STR,4,89.46897531708858,340000.0,3800.0
467000.0,84065,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI+ (O),7,5.555159041705327,58375.0,10508.125
1044999.9999999999,37523,Petrol,Mumbai,Maruti Suzuki,Ertiga VXi AT,6,27.848843406886257,149285.71428571426,5360.428571428572
405999.99999999994,64942,CNG,Delhi,Maruti Suzuki,Wagon R 1.0 LXI CNG,8,6.25163605007468,45111.1111111111,7215.777777777777
875000.0,82000,Diesel,Ahmedabad,Maruti Suzuki,Vitara Brezza ZDi Plus,7,10.670601578029537,109375.0,10250.0
259000.0,41123,Petrol,Delhi,Hyundai,i20 Magna 1.2,14,6.298025483902344,17266.666666666668,2741.5333333333333
321000.0,65247,Petrol,Delhi,Maruti Suzuki,Ritz Zxi BS-IV,11,4.919691025012261,26750.0,5437.25
575000.0,56861,Petrol,Ahmedabad,Honda,Brio VX AT,8,10.112201470226161,63888.88888888889,6317.888888888889
545000.0,41100,Petrol,Ahmedabad,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],7,13.260018004428115,68125.0,5137.5
299000.0,56932,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,11,5.2517871884495815,24916.666666666668,4744.333333333333
1889999.9999999998,20000,Petrol,Kolkata,Toyota,Camry Hybrid,8,94.49527523623817,209999.99999999997,2222.222222222222
1450000.0,4275,Petrol,Thane,Honda,City VX CVT,4,339.1019644527596,290000.0,855.0
591000.0,20281,Petrol,Mumbai,Hyundai,Elite i20 Sportz 1.2,8,29.13913815205601,65666.66666666667,2253.4444444444443
568000.0,46310,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,6,12.26490466627799,81142.85714285714,6615.714285714285
250000.0,60000,Petrol,Kolkata,Maruti Suzuki,Ritz Vxi BS-IV,11,4.16659722337961,20833.333333333332,5000.0
690000.0,16449,Petrol,Kolkata,Tata,Nexon XT [2017-2019],7,41.94528875379939,86250.0,2056.125
1875000.0,27000,Petrol,Mumbai,Jeep,Compass Limited Plus Petrol AT [2018-2020],6,69.44187252323988,267857.14285714284,3857.1428571428573
709000.0,15122,Petrol,Chennai,Tata,Tigor Revotron XZ,4,46.88223236130398,141800.0,3024.4
569000.0,5221,Petrol,Bangalore,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,10,108.96208349291459,51727.27272727273,474.6363636363636
595000.0,35000,Petrol,Thane,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],9,16.99951429959144,59500.0,3500.0
1025000.0,67800,Petrol,Pallikarnai,Toyota,Corolla Altis G AT Petrol,10,15.1177711243197,93181.81818181818,6163.636363636364
1050000.0,34841,Petrol,Hyderabad,Hyundai,Creta E Plus 1.6 Petrol,7,30.136042707077664,131250.0,4355.125
715000.0,22217,Petrol,Ahmedabad,Maruti Suzuki,Ciaz S 1.4 MT,8,32.18111441173823,79444.44444444444,2468.5555555555557
679000.0,17817,Petrol,Bangalore,Tata,Tiago XZ Plus,5,38.10753170950724,113166.66666666667,2969.5
1545000.0,13969,Petrol,Bangalore,Kia,Seltos HTX 1.5 [2020-2021],5,110.59413027916965,257500.0,2328.1666666666665
960000.0,13626,Petrol,Thane,Hyundai,i20 Asta (O) 1.2 MT,4,70.44837455052469,192000.0,2725.2
332000.0,31316,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXI,11,10.601270875243477,27666.666666666668,2609.6666666666665
725000.0,7050,Diesel,Thane,Maruti Suzuki,Dzire VDi,7,102.82229470997022,90625.0,881.25
395000.0,74000,Petrol,Mumbai,Honda,City 1.5 S MT,13,5.33776570586884,28214.285714285714,5285.714285714285
801000.0,24737,Petrol,Delhi,Hyundai,Elite i20 Asta 1.2 (O) [2019-2020],6,32.3793354353626,114428.57142857143,3533.8571428571427
944999.9999999999,29147,Diesel,Hyderabad,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],6,32.4207492795389,134999.99999999997,4163.857142857143
969999.9999999999,48976,Diesel,Pune,Hyundai,Creta E Plus 1.4 CRDI,8,19.805214692610814,107777.77777777777,5441.777777777777
925000.0,39240,Petrol,Thane,Hyundai,Creta SX Plus 1.6 Petrol,8,23.572284090619505,102777.77777777778,4360.0
281000.0,70153,Petrol,Kolkata,Maruti Suzuki,Alto 800 Lxi,7,4.005473672206859,35125.0,8769.125
675000.0,16398,Petrol,Thane,Hyundai,Elite i20 Magna Executive 1.2,6,41.161046405268614,96428.57142857143,2342.5714285714284
390000.0,65636,Petrol,Pune,Honda,Amaze 1.2 S i-VTEC,11,5.941770647653001,32500.0,5469.666666666667
575000.0,30000,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2 (O) [2016],8,19.166027799073365,63888.88888888889,3333.3333333333335
245000.00000000003,26916,Petrol,Thane,Hyundai,i10 Magna 1.2 Kappa2,13,9.102054463721812,17500.000000000004,1922.5714285714287
540000.0,34000,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6,15.881885826887444,77142.85714285714,4857.142857142857
1150000.0,16100,Diesel,Ambattur,Hyundai,Venue SX (O) 1.5 CRDi,4,71.42413514688529,230000.0,3220.0
650000.0,36623,Petrol,Thane,Honda,City SV CVT,10,17.747924858016603,59090.90909090909,3329.3636363636365
645000.0,1374,CNG,Mumbai,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],4,469.09090909090907,129000.0,274.8
1590000.0,12372,Petrol,Hyderabad,Honda,City ZX CVT Petrol,4,128.50561706942537,318000.0,2474.4
850000.0,10200,Petrol,Kolkata,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],5,83.32516419958827,141666.66666666666,1700.0
465000.00000000006,28224,Petrol,Mumbai,Maruti Suzuki,S-Presso VXi Plus,5,16.47475642161205,77500.00000000001,4704.0
451000.0,45116,CNG,Pune,Maruti Suzuki,Wagon R 1.0 LXI CNG,8,9.996232018972893,50111.11111111111,5012.888888888889
1875000.0,14000,Petrol,Mumbai,MG,Hector Sharp 1.5 Petrol CVT,4,133.91900578530104,375000.0,2800.0
