car_price,kilometers_driven,fuel_type,city,Company,Model,Age
625000.0,62926.0,Petrol,Mumbai,Ford,EcoSport Titanium 1.5L Ti-VCT AT,9
625000.0,72000.0,Diesel,Ahmedabad,Nissan,Terrano XL (D),10
625000.0,36053.0,Petrol,Ahmedabad,Hyundai,Grand i10 Nios Sportz 1.2 Kappa VTVT,5
625000.0,45000.0,Petrol,Thane,Honda,City VX,10
623000.0,32549.0,Diesel,Kolkata,Mahindra,TUV300 T8,8
621000.0,91234.0,Diesel,Kolkata,Hyundai,Elite i20 Asta 1.4 CRDi,7
621000.0,29093.0,Petrol,Kolkata,Maruti Suzuki,Baleno Zeta,7
621000.0,29093.0,Petrol,Kolkata,Maruti Suzuki,Baleno Zeta,7
620000.0,30704.0,Diesel,Hyderabad,Hyundai,Grand i10 Magna 1.1 CRDi [2016-2017],7
620000.0,42408.0,Petrol,Hyderabad,Honda,City 1.5 S AT,12
620000.0,47452.0,Petrol,Ahmedabad,Hyundai,Elite i20 Asta 1.2 (O) [2016],9
620000.0,109335.0,Diesel,Hyderabad,Skoda,Rapid 1.5 TDI CR Elegance,10
618000.0,41617.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,6
615000.0,49422.0,Petrol,Pune,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],9
615000.0,69000.0,Petrol,Thane,Honda,City SV CVT,10
615000.0,36560.0,Alternative Fuel,Thane,Maruti Suzuki,Celerio VXi (O) CNG,5
615000.0,36146.0,Petrol,Mumbai,Maruti Suzuki,Baleno Zeta,8
615000.0,21946.0,Petrol,Thane,Honda,City V,10
615000.0,23000.0,Alternative Fuel,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,5
615000.0,127000.0,Diesel,Hyderabad,Mahindra,Scorpio VLX 2WD Airbag BS-IV,11
613000.0,35247.0,Petrol,Pune,Hyundai,Elite i20 Sportz 1.2,8
611000.0,32036.0,Petrol,Mumbai,Hyundai,i20 Active 1.2 S,7
611000.0,43100.0,Petrol,Ahmedabad,Maruti Suzuki,Dzire VXi,7
610000.0,47500.0,Petrol,Thane,Maruti Suzuki,Baleno Alpha 1.2,8
610000.0,62000.0,Diesel,Thane,Maruti Suzuki,Swift VDi,8
610000.0,45571.0,Petrol,Mumbai,Hyundai,Elite i20 Sportz 1.2,8
610000.0,55837.0,Petrol,Mumbai,Volkswagen,Vento TSI,9
610000.0,23225.0,Alternative Fuel,Thane,Maruti Suzuki,Celerio VXi CNG,5
609000.0,25501.0,Petrol,Bangalore,Volkswagen,Polo Trendline 1.2L (P),8
607000.0,24695.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,6
606000.0,5231.0,Petrol,Pune,Hyundai,Santro Sportz AMT,5
606000.0,24858.0,Petrol,Bangalore,Maruti Suzuki,Swift VXi,8
604000.0,32036.0,Alternative Fuel,Delhi,Hyundai,Santro Sportz CNG [2018-2020],4
600000.0,22621.0,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2,7
600000.0,61456.0,Diesel,Delhi,Maruti Suzuki,Ciaz Delta 1.3 Hybrid,8
600000.0,137849.0,Diesel,Hyderabad,Skoda,Yeti Ambiente,14
600000.0,32000.0,Petrol,Ambattur,Ford,Freestyle Titanium Plus 1.2 Ti-VCT [2018-2020],5
600000.0,106985.0,Diesel,Hyderabad,Hyundai,Verna Fluidic 1.6 CRDi SX,11
5999000.0,45195.0,Diesel,Kolkata,Land Rover,Range Rover Evoque SE R-Dynamic,4
5950000.0,51000.0,Diesel,Ahmedabad,Audi,Q7 45 TDI Technology Pack,7
5900000.0,22000.0,Petrol,Ahmedabad,BMW,7 Series 760Li,9
5800000.0,31300.0,Diesel,Ahmedabad,Mercedes-Benz,GLE 350 d,6
5750000.0,45700.0,Diesel,Ahmedabad,BMW,5 Series 520d M Sport,5
5750000.0,22600.0,Diesel,Chennai,BMW,3 Series Gran Limousine 320Ld Luxury Line,4
5500000.0,50012.0,Diesel,Ahmedabad,Mercedes-Benz,GLE 250 d,7
5400000.0,22000.0,Diesel,Kolkata,Audi,Q7 45 TDI Technology Pack,6
5400000.0,42000.0,Diesel,Pune,Mercedes-Benz,GLE 250 d,7
5355000.0,46023.0,Diesel,Bangalore,Mercedes-Benz,GLE 250 d,7
5300000.0,48213.0,Diesel,Mumbai,BMW,X5 xDrive 30d M Sport,7
5300000.0,47300.0,Petrol,Kolkata,Jeep,Grand Cherokee SRT [2016-2020],8
5300000.0,22000.0,Diesel,Bangalore,Land Rover,Range Rover Evoque HSE Dynamic,7
5200000.0,1700.0,Petrol,Pune,Mercedes-Benz,AMG A35 4MATIC,4
5200000.0,48000.0,Diesel,Pune,Audi,Q7 45 TDI Premium Plus,8
5195000.0,25234.0,Diesel,Hyderabad,BMW,5 Series 520d Luxury Line [2017-2019],6
599000.0,9130.0,Petrol,Pune,Maruti Suzuki,Celerio ZXi AMT [2019-2020],6
599000.0,39173.0,Petrol,Bangalore,Honda,Jazz SV Petrol,10
599000.0,56615.0,Diesel,Thane,Ford,EcoSport Titanium 1.5 TDCi,10
599000.0,51000.0,Petrol,Kolkata,Honda,City VX CVT,9
599000.0,57340.0,Petrol,Ahmedabad,Honda,Jazz V Petrol,6
599000.0,35104.0,Petrol,Bangalore,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],8
599000.0,17778.0,Alternative Fuel,Delhi,Maruti Suzuki,Wagon R LXi 1.0 CNG,5
597000.0,57498.0,Diesel,Delhi,Maruti Suzuki,Ciaz Delta 1.3 Hybrid,8
597000.0,57498.0,Diesel,Delhi,Maruti Suzuki,Ciaz Delta 1.3 Hybrid,8
596000.0,17286.0,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,7
595000.0,5000.0,Petrol,Thane,Hyundai,Elite i20 Sportz 1.2 (O),9
595000.0,35000.0,Petrol,Thane,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],9
595000.0,15205.0,Petrol,Thane,Maruti Suzuki,Swift VXi [2014-2017],7
595000.0,67590.0,Petrol,Mumbai,Maruti Suzuki,Ertiga ZXi,11
595000.0,18548.0,Petrol,Thane,Maruti Suzuki,Swift VXi [2014-2017],7
595000.0,46200.0,Petrol,Mumbai,Honda,City SV CVT,11
595000.0,10861.0,Petrol,Hyderabad,Honda,Jazz V Petrol,9
595000.0,67590.0,Petrol,Mumbai,Maruti Suzuki,Ertiga ZXi,11
595000.0,78000.0,Diesel,Thane,Skoda,Laura Elegance 2.0 TDI CR AT,12
595000.0,44868.0,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6
595000.0,54000.0,Diesel,Thane,Honda,Jazz VX Diesel,9
594000.0,58262.0,Diesel,Delhi,Hyundai,Elite i20 Magna Plus 1.4 CRDi,7
594000.0,58262.0,Diesel,Delhi,Hyundai,Elite i20 Magna Plus 1.4 CRDi,7
593000.0,78260.0,Alternative Fuel,Delhi,Hyundai,Santro Sportz CNG [2018-2020],4
592000.0,51644.0,Petrol,Pune,Volkswagen,Polo GT TSI,11
591000.0,20281.0,Petrol,Mumbai,Hyundai,Elite i20 Sportz 1.2,8
590000.0,45173.0,Petrol,Mumbai,Hyundai,i20 Active 1.2 SX,10
590000.0,75258.0,Petrol,Mumbai,Honda,City SV CVT,10
590000.0,26786.0,Petrol,Mumbai,Honda,Jazz V AT Petrol,9
590000.0,67000.0,Petrol,Ahmedabad,Hyundai,Verna 1.4 VTVT,9
590000.0,16337.0,Petrol,Delhi,Tata,Tiago Revotron XZ,4
590000.0,28000.0,Petrol,Ahmedabad,Volkswagen,Ameo Comfortline 1.0L (P),6
590000.0,35000.0,Petrol,Ahmedabad,Maruti Suzuki,Baleno Zeta 1.2,8
590000.0,51850.0,Petrol,Mumbai,Honda,City V,10
589000.0,47873.0,Petrol,Pune,Hyundai,Santro Sportz,5
589000.0,13772.0,Petrol,Bangalore,Hyundai,Santro Sportz AMT [2018-2020],7
589000.0,47873.0,Petrol,Pune,Hyundai,Santro Sportz,5
589000.0,16270.0,Petrol,Pune,Hyundai,Santro Sportz,5
585000.0,39852.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,7
585000.0,36101.0,Petrol,Mumbai,Maruti Suzuki,Baleno Zeta 1.2,8
585000.0,37000.0,Petrol,Mumbai,Hyundai,Verna 1.6 VTVT SX,10
585000.0,39000.0,Petrol,Kolkata,Ford,EcoSport Titanium 1.5L Ti-VCT,8
585000.0,77200.0,Petrol,Thane,Honda,Amaze 1.2 S MT Petrol [2018-2020],7
582000.0,24749.0,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,7
581000.0,31500.0,Petrol,Chennai,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],7
580000.0,63323.0,Petrol,Hyderabad,Maruti Suzuki,Swift VXi [2014-2017],9
580000.0,33269.0,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,7
579000.0,50860.0,Petrol,Bangalore,Maruti Suzuki,Wagon R VXi 1.2,6
579000.0,18350.0,Petrol,Kolkata,Hyundai,Grand i10 Nios Sportz 1.2 Kappa VTVT,5
579000.0,51000.0,Petrol,Bangalore,Volkswagen,Polo Comfortline 1.2L (P),10
575000.0,65000.0,Diesel,Kolkata,Tata,Safari Storme 2.2 VX 4x2,11
575000.0,59800.0,Petrol,Ahmedabad,Honda,City S,9
575000.0,55105.0,Diesel,Kolkata,Mahindra,XUV500 W8,12
575000.0,65000.0,Petrol,Thane,Maruti Suzuki,Ciaz ZXI+,10
575000.0,19630.0,Petrol,Mumbai,Hyundai,Grand i10 Asta 1.2 Kappa VTVT,8
575000.0,85000.0,Diesel,Mumbai,Nissan,Terrano XL (D),10
575000.0,67000.0,Petrol,Hyderabad,Hyundai,Elite i20 Magna 1.2,10
575000.0,29964.0,Petrol,Mumbai,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],8
575000.0,56861.0,Petrol,Ahmedabad,Honda,Brio VX AT,8
575000.0,29208.0,Diesel,Ahmedabad,Nissan,Sunny XL D,8
575000.0,80122.0,Petrol,Noida,Honda,City SV,11
575000.0,67000.0,Petrol,Hyderabad,Hyundai,Elite i20 Magna 1.2,10
575000.0,31250.0,Petrol,Mumbai,Ford,EcoSport Titanium 1.5L Ti-VCT AT,10
575000.0,30000.0,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2 (O) [2016],8
571000.0,66000.0,Diesel,Mumbai,Hyundai,Elite i20 Sportz 1.4,10
571000.0,45090.0,Diesel,Kolkata,Mahindra,Bolero Power Plus SLE [2016-2019],8
571000.0,21388.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi [2014-2017],6
570000.0,32335.0,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6
570000.0,25971.0,Petrol,Thane,Hyundai,Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],8
570000.0,28000.0,Petrol,Thane,Maruti Suzuki,Baleno Delta 1.2,8
570000.0,92270.0,Petrol,Mumbai,Honda,Jazz VX Petrol,8
570000.0,56816.0,Diesel,Thane,Renault,Duster 110 PS RxZ Diesel,11
570000.0,121000.0,Diesel,Ahmedabad,Nissan,Terrano XL (D),11
570000.0,43000.0,Petrol,Thane,Maruti Suzuki,Swift ZXi,8
569000.0,33640.0,Petrol,Bangalore,Tata,Tiago Revotron XZ,7
569000.0,64774.0,Petrol,Bangalore,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],9
569000.0,5221.0,Petrol,Bangalore,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,10
568000.0,46310.0,Petrol,Kolkata,Maruti Suzuki,Baleno Delta 1.2,6
567000.0,83647.0,Diesel,Pune,Maruti Suzuki,Swift VDi ABS [2014-2017],9
567000.0,83647.0,Diesel,Pune,Maruti Suzuki,Swift VDi ABS [2014-2017],9
566000.0,12842.0,Petrol,Kolkata,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,6
565000.0,18523.0,Petrol,Mumbai,Hyundai,Elite i20 Asta 1.2,10
565000.0,47107.0,Diesel,Delhi,Mahindra,TUV300 T8,9
565000.0,66000.0,Petrol,Noida,Maruti Suzuki,Baleno Delta 1.2,8
565000.0,47000.0,Petrol,Hyderabad,Maruti Suzuki,Celerio VXi,5
565000.0,18523.0,Petrol,Mumbai,Hyundai,Elite i20 Asta 1.2,10
565000.0,66666.0,Diesel,Mumbai,Hyundai,Elantra 1.6 SX MT,12
565000.0,86593.0,Petrol,Bangalore,Honda,City 1.5 V MT Sunroof,13
564000.0,12463.0,Petrol,Chennai,Maruti Suzuki,Swift LXi,5
562000.0,24669.0,Petrol,Pune,Hyundai,Santro Magna [2018-2020],5
560000.0,76018.0,Diesel,Hyderabad,Honda,Amaze 1.5 S i-DTEC,10
560000.0,17542.0,Petrol,Bangalore,Maruti Suzuki,Celerio ZXi AMT [2017-2019],7
559000.0,30183.0,Petrol,Kolkata,Hyundai,Elite i20 Sportz 1.2,6
558000.0,77813.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi (O) CNG [2019-2020],6
558000.0,89495.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi (O) CNG [2019-2020],6
557000.0,19156.0,Petrol,Pune,Hyundai,Santro Sportz AMT,5
557000.0,44464.0,Petrol,Chennai,Honda,Jazz V Petrol,9
557000.0,54489.0,Petrol,Chennai,Maruti Suzuki,Swift VXi,8
556000.0,3810.0,Petrol,Delhi,Maruti Suzuki,Wagon R 1.0 LXI ABS,4
556000.0,78529.0,Petrol,Delhi,Honda,City SV,10
556000.0,75044.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi (O) CNG,5
555000.0,69817.0,Alternative Fuel,Pune,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],5
555000.0,10690.0,Petrol,Mumbai,Renault,Kwid CLIMBER 1.0 AMT [2017-2019],5
554000.0,11844.0,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6
554000.0,44053.0,Petrol,Pune,Hyundai,Elite i20 Magna Executive 1.2,7
553000.0,51765.0,Alternative Fuel,Delhi,Maruti Suzuki,Wagon R LXi 1.0 CNG,5
551000.0,35166.0,Petrol,Hyderabad,Maruti Suzuki,Swift LXi,6
551000.0,91.0,Diesel,Ahmedabad,Hyundai,Elite i20 Asta 1.4 (O) CRDi,10
550000.0,56000.0,Diesel,Thane,Volkswagen,Vento Comfortline Diesel AT,11
550000.0,48210.0,Petrol,Thane,Honda,Jazz VX Petrol,8
550000.0,60093.0,Diesel,Thane,Hyundai,Grand i10 Sportz U2 1.2 CRDi,7
550000.0,61391.0,Diesel,Hyderabad,Hyundai,Grand i10 Sports Edition 1.1 CRDi,8
550000.0,40000.0,Petrol,Ahmedabad,Volkswagen,Ameo Comfortline 1.2L (P),8
550000.0,31295.0,Petrol,Hyderabad,Maruti Suzuki,Wagon R 1.0 VXI ABS,6
550000.0,169100.0,Diesel,Ambattur,Toyota,Etios GD,10
550000.0,36486.0,Diesel,Hyderabad,Volkswagen,Polo Highline1.2L (D),11
550000.0,27563.0,Petrol,Kolkata,Maruti Suzuki,Dzire VXi,7
550000.0,101785.0,Diesel,Chennai,Tata,Zest XM 75 PS Diesel,10
550000.0,48000.0,Petrol,Thane,Maruti Suzuki,Swift Dzire VXI,9
550000.0,24954.0,Petrol,Ahmedabad,Ford,Aspire Titanium 1.2 Ti-VCT,8
550000.0,34267.0,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6
550000.0,89000.0,Diesel,Chennai,Maruti Suzuki,Swift DZire ZDI,11
550000.0,49223.0,Petrol,Hyderabad,Ford,Figo Titanium 1.5 Ti-VCT AT,9
550000.0,15367.0,Petrol,Thane,Hyundai,i20 Active 1.2 S,10
549000.0,53000.0,Petrol,Hyderabad,Hyundai,Grand i10 Magna AT 1.2 Kappa VTVT,7
549000.0,41990.0,Petrol,Kolkata,Hyundai,Verna 1.6 VTVT S,9
549000.0,5485.0,Petrol,Pune,Renault,Kwid Neotech RXL,4
548000.0,50899.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,7
547000.0,42348.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi (O) CNG,5
545000.0,23404.0,Alternative Fuel,Mumbai,Hyundai,Santro Sportz CNG [2018-2020],6
545000.0,75000.0,Diesel,Noida,Mahindra,TUV300 T8 AMT mHAWK100,9
545000.0,41100.0,Petrol,Ahmedabad,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],7
545000.0,60857.0,Petrol,Mumbai,Honda,Jazz V Petrol,8
545000.0,61518.0,Petrol,Noida,Maruti Suzuki,Baleno Sigma 1.2,8
545000.0,43784.0,Alternative Fuel,Mumbai,Hyundai,Santro Sportz CNG [2018-2020],6
545000.0,12906.0,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2 (O) [2016],8
545000.0,32000.0,Petrol,Mumbai,Renault,Kwid 1.0 RXT AMT Opt,5
545000.0,56355.0,Petrol,Mumbai,Tata,Tiago Revotron XZA,7
544000.0,25144.0,Petrol,Kolkata,Maruti Suzuki,Dzire VXi,7
543000.0,46282.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi [2014-2017],6
542000.0,16304.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi [2014-2017],7
541000.0,34258.0,Petrol,Mumbai,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],9
540000.0,29135.0,Petrol,Thane,Hyundai,Grand i10 Asta 1.2 Kappa VTVT,8
540000.0,70450.0,Diesel,Ahmedabad,Tata,Tiago Revotorq XZ Plus,5
540000.0,65243.0,Diesel,Bangalore,Toyota,Etios Liva GD,12
540000.0,65243.0,Diesel,Bangalore,Toyota,Etios Liva GD,12
540000.0,34000.0,Petrol,Thane,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6
540000.0,47837.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,7
540000.0,12996.0,Petrol,Bangalore,Hyundai,Santro Sportz,4
539000.0,30040.0,Petrol,Kolkata,Renault,Triber RXL [2019-2020],6
539000.0,57847.0,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],7
538000.0,27189.0,Petrol,Kolkata,Hyundai,Elite i20 Magna Executive 1.2,7
538000.0,25412.0,Petrol,Kolkata,Maruti Suzuki,Swift VXi AMT [2018-2019],7
537000.0,23345.0,Alternative Fuel,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT CNG [2019-2020],6
536000.0,24062.0,Petrol,Kolkata,Hyundai,Elite i20 Magna Executive 1.2,7
535000.0,18855.0,Petrol,Thane,Maruti Suzuki,Wagon R VXi 1.2,6
535000.0,29000.0,Petrol,Hyderabad,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],9
535000.0,41017.0,Petrol,Mumbai,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],10
535000.0,41017.0,Petrol,Mumbai,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],10
535000.0,65000.0,Petrol,Noida,Ford,Aspire Titanium 1.2 Ti-VCT,8
534000.0,33679.0,Petrol,Delhi,Hyundai,Elite i20 Magna 1.2 [2016-2017],9
534000.0,28646.0,Petrol,Pune,Hyundai,Xcent SX 1.2,9
534000.0,40558.0,Petrol,Chennai,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],8
532000.0,34640.0,Petrol,Kolkata,Honda,Jazz VX Petrol,7
531000.0,55209.0,Petrol,Pune,Maruti Suzuki,Swift ZXi,10
530000.0,35373.0,Petrol,Hyderabad,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],8
530000.0,41217.0,Petrol,Mumbai,Honda,Jazz V Petrol,9
529000.0,39717.0,Alternative Fuel,Pune,Hyundai,Santro Sportz CNG [2018-2020],7
529000.0,43189.0,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6
529000.0,43189.0,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6
529000.0,42141.0,Petrol,Bangalore,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],8
527000.0,93275.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi CNG [2019-2020],6
527000.0,14813.0,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,9
526000.0,98251.0,Diesel,Pune,Maruti Suzuki,Swift DZire ZDI,13
526000.0,54822.0,Petrol,Pune,Hyundai,Elite i20 Sportz 1.2,10
526000.0,57588.0,Petrol,Pune,Hyundai,Santro Sportz [2018-2020],6
525000.0,41240.0,Petrol,Mumbai,Maruti Suzuki,Ignis Alpha 1.2 MT,8
525000.0,24051.0,Petrol,Thane,Tata,Tiago Revotron XZA,7
525000.0,68766.0,Petrol,Mumbai,Hyundai,Elite i20 Sportz 1.2 (O),10
525000.0,60000.0,Petrol,Hyderabad,Skoda,Rapid Ambition 1.6 MPI MT Plus,11
525000.0,39200.0,Petrol,Pune,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],8
525000.0,50889.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi CNG [2017-2019],7
525000.0,36000.0,Petrol,Ahmedabad,Honda,Amaze 1.2 S CVT Petrol [2018-2020],9
525000.0,8097.0,Petrol,Noida,Renault,Kwid RXT 1.0 AMT,3
525000.0,2600.0,Petrol,Ahmedabad,Maruti Suzuki,S-Presso VXi Plus,3
525000.0,35856.0,Petrol,Delhi,Hyundai,Verna EX 1.6 VTVT [2017-2018],11
524000.0,58184.0,Petrol,Pune,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],9
524000.0,58184.0,Petrol,Pune,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],9
524000.0,56800.0,Petrol,Delhi,Maruti Suzuki,Baleno Alpha 1.2,9
524000.0,34039.0,Alternative Fuel,Pune,Maruti Suzuki,Celerio VXi CNG [2017-2019],7
524000.0,56800.0,Petrol,Delhi,Maruti Suzuki,Baleno Alpha 1.2,9
523000.00000000006,40067.0,Alternative Fuel,Pune,Hyundai,Santro Sportz CNG [2018-2020],7
521000.0,32491.0,Petrol,Chennai,Hyundai,Grand i10 Asta 1.2 Kappa VTVT,8
521000.0,59819.0,Petrol,Mumbai,Volkswagen,Polo Highline1.2L (P),10
521000.0,37206.0,Petrol,Pune,Honda,Amaze 1.2 S i-VTEC,9
521000.0,59194.0,Petrol,Mumbai,Hyundai,Elite i20 Asta 1.2,10
520000.0,81869.0,Petrol,Chennai,Maruti Suzuki,Swift VXi ABS,8
520000.0,73061.0,Petrol,Hyderabad,Honda,Jazz V Petrol,10
520000.0,90381.0,Petrol,Hyderabad,Volkswagen,Polo Comfortline 1.2L (P),10
519000.00000000006,48285.0,Petrol,Bangalore,Honda,Amaze 1.2 SX i-VTEC,10
519000.00000000006,19905.0,Petrol,Kolkata,Hyundai,Elite i20 Magna Executive 1.2,8
519000.00000000006,19905.0,Petrol,Kolkata,Hyundai,Elite i20 Magna Executive 1.2,8
518000.0,37188.0,Petrol,Pune,Maruti Suzuki,Swift DZire ZXI,10
518000.0,29944.0,Petrol,Pune,Hyundai,Santro Sportz AMT [2018-2020],7
515000.00000000006,74371.0,Petrol,Mumbai,Hyundai,Verna Fluidic 1.6 VTVT SX,11
515000.00000000006,36787.0,Petrol,Thane,Hyundai,Elite i20 Asta 1.2,11
515000.00000000006,30000.0,Diesel,Kolkata,Volkswagen,Ameo Highline Plus 1.5L AT (D)16 Alloy,9
511000.00000000006,62225.0,Diesel,Mumbai,Ford,EcoSport Titanium 1.5 TDCi,11
511000.00000000006,22498.0,Petrol,Kolkata,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],7
509999.99999999994,32897.0,Petrol,Pune,Maruti Suzuki,Baleno Delta 1.2,9
509999.99999999994,35094.0,Petrol,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],7
509999.99999999994,30858.0,Petrol,Hyderabad,Hyundai,Santro Magna [2018-2020],6
509000.0,48333.0,Petrol,Bangalore,Honda,Amaze 1.2 SX i-VTEC,11
509000.0,45907.0,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8
505000.0,87150.0,Petrol,Pune,Honda,Amaze 1.2 VX i-VTEC,8
500000.0,46000.0,Petrol,Mumbai,Honda,Amaze 1.2 VX i-VTEC,9
500000.0,58005.0,Petrol,Thane,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,7
500000.0,27346.0,Petrol,Kolkata,Maruti Suzuki,Ciaz VXi,9
500000.0,33583.0,Petrol,Kolkata,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6
500000.0,65000.0,Petrol,Thane,Maruti Suzuki,Celerio ZXi AMT [2019-2020],6
500000.0,37228.0,Alternative Fuel,Pune,Maruti Suzuki,Alto 800 LXi (O) CNG,4
4950000.0,38000.0,Diesel,Thane,Land Rover,Discovery Sport SE,7
4950000.0,38000.0,Diesel,Thane,Land Rover,Discovery Sport SE,7
4900000.0,23400.0,Diesel,Pune,Mercedes-Benz,C-Class C 300d AMG line,5
4850000.0,28000.0,Diesel,Pune,Toyota,Fortuner Legender 4X2 AT 2.8 Legender,4
4850000.0,700.0,Petrol,Pune,Toyota,Camry Hybrid [2015-2017],3
4850000.0,700.0,Petrol,Pune,Toyota,Camry Hybrid [2015-2017],3
4800000.0,23931.0,Petrol,Ahmedabad,Audi,A6 Technology 45 TFSI,5
4800000.0,28000.0,Diesel,Ahmedabad,BMW,X5 xDrive 30d,8
4790000.0,60000.0,Diesel,Pune,BMW,X5 xDrive 30d,8
4750000.0,13900.0,Petrol,Ahmedabad,BMW,3 Series 330i M Sport Edition,5
4700000.0,55000.0,Diesel,Ahmedabad,Mercedes-Benz,GLE 350 d,8
4700000.0,69000.0,Diesel,Hyderabad,Mercedes-Benz,GL 350 CDI,10
4660000.0,32500.0,Diesel,Mumbai,Mercedes-Benz,S-Class 350 CDI Long Blue-Efficiency,11
4600000.0,9865.0,Petrol,Ahmedabad,Audi,TT 45 TFSI,9
4600000.0,53841.0,Diesel,Hyderabad,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],6
4599000.0,34500.0,Diesel,Ahmedabad,BMW,5 Series 520d Luxury Line [2017-2019],5
4475000.0,7100.0,Diesel,Chennai,BMW,X1 sDrive20d xLine,4
4450000.0,88508.0,Diesel,Hyderabad,Mercedes-Benz,E-Class E 220 d Avantgarde,7
4437000.0,49700.0,Diesel,Ahmedabad,Mercedes-Benz,E-Class E 220 d Avantgarde,7
4400000.0,46000.0,Diesel,Pune,Mercedes-Benz,GLC 220 d Sport,7
4307000.0,38144.0,Diesel,Ahmedabad,Land Rover,Discovery Sport HSE Luxury,6
4300000.0,40000.0,Diesel,Ahmedabad,BMW,5 Series 520d Sedan,8
4299000.0,15678.0,Diesel,Kolkata,Audi,A3 35 TDI Premium Plus,6
4285000.0,20264.0,Diesel,Thane,MG,Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,4
4275000.0,47045.0,Diesel,Thane,Mercedes-Benz,GLE 250 d,9
4250000.0,32000.0,Petrol,Mumbai,BMW,5 Series 530i Sport Line,7
4250000.0,80000.0,Diesel,Thane,BMW,X5 xDrive30d xLine,8
4199000.0,24600.0,Diesel,Bangalore,MG,Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,5
4199000.0,6373.0,Diesel,Kolkata,Toyota,Fortuner 2.8 4x4 AT [2016-2020],4
4190000.0,19000.0,Petrol,Pune,BMW,X1 sDrive20i xLine,4
